"Timestamp (ms)","Ozone (PPB)","Air quality (VOC)","Accelerometer X (milli-g)","Accelerometer Y (milli-g)","Accelerometer Z (milli-g)","Gyroscope X (deg/s)","Gyroscope Y (deg/s)","Gyroscope Z (deg/s)","Magnetometer X (uT)","Magnetometer Y (uT)","Magnetometer Z (uT)","IMU Temperature (C)","BME280 Temperature (C)","Pressure (Pa)","Humidity (%RH)","Ultrasonic 1 (ms)","Ultrasonic 2 (ms)","Ultrasonic 3 (ms)","Vibration 1 Period (ms)","Vibration 2 Period (ms)",
15225,0,0,-4.3066403E+02, 2.3437498E+01, 9.0869135E+02, 7.0229006E-01,-3.2900763E+00, 2.3664122E+00, 4.0800003E+01, 3.9450001E+01, 1.6800001E+01, 2.7790068E+01, 2.3610001E+01, 9.2844063E+04, 2.2999023E+01, 2.0690000E+00, 6.6770000E+00, 9.3000001E-01,0,0,
15739,0,0,-4.4238278E+02, 2.7832029E+01, 9.1259760E+02, 1.5877863E+00,-7.5572521E-01,-1.3053435E+00, 4.0650002E+01, 3.8100002E+01, 1.6950001E+01, 2.7790068E+01, 2.3610001E+01, 9.2846438E+04, 2.2953125E+01, 1.0420001E+00, 6.7270002E+00, 9.3000001E-01,0,0,
16256,0,0,-4.4726559E+02, 2.6367186E+01, 9.1796869E+02,-1.8396946E+00,-1.2366412E+00, 2.2671757E+00, 4.0950001E+01, 3.8100002E+01, 1.8450001E+01, 2.7502531E+01, 2.3610001E+01, 9.2848203E+04, 2.2917969E+01, 4.3200001E-01, 1.7400000E-01, 9.3000001E-01,0,0,
16761,0,0,-4.4531247E+02, 3.5644531E+01, 9.1894525E+02, 5.3435113E-02, 8.4732825E-01,-2.4732823E+00, 3.9150002E+01, 3.9300003E+01, 1.7700001E+01, 2.7694221E+01, 2.3620001E+01, 9.2844219E+04, 2.2883789E+01, 1.9160000E+00, 1.5500000E-01, 5.5100000E-01,0,0,
17272,0,0,-4.4140622E+02, 4.0527340E+01, 9.1650385E+02, 1.4427481E+00,-4.8854962E-01,-6.5648854E-01, 4.0200001E+01, 3.9300003E+01, 1.6200001E+01, 2.7694221E+01, 2.3620001E+01, 9.2845234E+04, 2.2872070E+01, 1.9930000E+00, 1.1700000E-01, 3.8400000E-01,0,0,
17779,0,0,-4.3554684E+02, 1.9042969E+01, 9.1113275E+02,-6.7175573E-01, 1.3664122E+00,-3.4351146E-01, 3.9300003E+01, 3.8700001E+01, 1.7550001E+01, 2.7694221E+01, 2.3629999E+01, 9.2848219E+04, 2.2848633E+01, 1.9930000E+00, 1.5500000E-01, 3.8400000E-01,0,0,
18289,0,0,-4.3896481E+02, 2.2949217E+01, 8.9892572E+02,-1.0687023E+00, 3.2671757E+00,-1.4656489E+00, 4.0500000E+01, 3.8700001E+01, 1.6800001E+01, 2.7694221E+01, 2.3629999E+01, 9.2848094E+04, 2.2837891E+01, 2.0690000E+00, 6.6840000E+00, 9.3900001E-01,0,0,
18803,0,0,-4.4042966E+02, 2.2460936E+01, 9.2138666E+02, 9.1603056E-02,-6.2595421E-01,-1.2137405E+00, 3.8850002E+01, 3.8550003E+01, 1.8000000E+01, 2.7885914E+01, 2.3639999E+01, 9.2846688E+04, 2.2826172E+01, 2.1389999E+00, 6.7360001E+00, 9.3099999E-01,0,0,
19321,0,0,-4.4384763E+02, 4.0039063E+01, 9.0771478E+02,-8.0916029E-01, 2.3129771E+00,-3.1221373E+00, 4.0500000E+01, 3.8250000E+01, 1.6800001E+01, 2.7790068E+01, 2.3650000E+01, 9.2851656E+04, 2.2814453E+01, 2.0680001E+00, 6.6999998E+00, 9.3000001E-01,0,0,
19835,0,0,-4.3652341E+02, 1.6601563E+01, 9.0332025E+02, 2.2900764E-02, 1.0992366E+00, 2.2290077E+00, 4.1550003E+01, 3.7950001E+01, 1.6800001E+01, 2.7694221E+01, 2.3650000E+01, 9.2848320E+04, 2.2803711E+01, 2.0690000E+00, 6.7049999E+00, 9.3599999E-01,0,0,
20353,0,0,-4.3896481E+02, 1.9531250E+01, 9.0527338E+02, 2.3664122E+00, 7.0229006E-01,-2.9007635E-01, 4.0500000E+01, 3.8700001E+01, 1.7550001E+01, 2.7454609E+01, 2.3660000E+01, 9.2847922E+04, 2.2781250E+01, 2.0699999E+00, 6.7119999E+00, 9.3099999E-01,0,0,
20867,0,0,-4.2675778E+02, 4.4921871E+01, 9.1259760E+02,-9.1603056E-02,-1.0992366E+00, 4.5114503E+00, 3.9600002E+01, 3.8550003E+01, 1.8450001E+01, 2.7694221E+01, 2.3660000E+01, 9.2848266E+04, 2.2757813E+01, 2.0690000E+00, 6.7020001E+00, 9.3099999E-01,0,0,
21385,0,0,-4.4824216E+02, 2.0507811E+01, 9.0185541E+02, 2.4427481E-01,-3.5190840E+00,-2.4809160E+00, 4.1100002E+01, 3.9450001E+01, 1.7550001E+01, 2.7885914E+01, 2.3660000E+01, 9.2849109E+04, 2.2757813E+01, 2.0690000E+00, 6.7020001E+00, 9.3099999E-01,0,0,
21899,0,0,-4.4433591E+02, 2.3925779E+01, 9.1943353E+02, 1.3740458E-01,-9.4656491E-01,-1.7557251E-01, 3.9750000E+01, 3.9450001E+01, 1.7850000E+01, 2.7885914E+01, 2.3660000E+01, 9.2850844E+04, 2.2757813E+01, 2.0699999E+00, 6.7420001E+00, 9.3000001E-01,0,0,
22416,0,0,-4.3798825E+02, 2.4414061E+01, 9.0624994E+02,-6.7938930E-01,-2.7480915E-01, 1.0839695E+00, 3.9900002E+01, 3.9600002E+01, 1.6650002E+01, 2.7885914E+01, 2.3670000E+01, 9.2850578E+04, 2.2746094E+01, 2.0610001E+00, 6.6999998E+00, 9.3000001E-01,0,0,
