"Timestamp (ms)","Ozone (PPB)","Air quality (VOC)","Accelerometer X (milli-g)","Accelerometer Y (milli-g)","Accelerometer Z (milli-g)","Gyroscope X (deg/s)","Gyroscope Y (deg/s)","Gyroscope Z (deg/s)","Magnetometer X (uT)","Magnetometer Y (uT)","Magnetometer Z (uT)","IMU Temperature (C)","BME280 Temperature (C)","Pressure (Pa)","Humidity (%RH)","Ultrasonic 1 (ms)","Ultrasonic 2 (ms)","Ultrasonic 3 (ms)","Vibration 1 Period (ms)","Vibration 2 Period (ms)",
3981072,20,387, 8.6474603E+02, 4.8681638E+02, 9.7656250E+00, 2.9083970E+00,-1.5572519E+00,-2.0000000E+00,-7.3200005E+01,-3.7800003E+01,-1.5345001E+02, 5.3332943E+01, 4.8650002E+01, 9.0602875E+04, 1.0515625E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
3982228,20,387, 8.6962885E+02, 4.8437497E+02, 1.4648437E+01, 1.6183206E+00, 2.0534351E+00,-2.1908398E+00,-7.5300003E+01,-3.9450001E+01,-1.5420001E+02, 5.3285023E+01, 4.8650002E+01, 9.0603227E+04, 1.0503906E+01, 6.4800000E-01, 0.0000000E+00, 6.1799997E-01,0,0,
3983384,20,387, 8.5205072E+02, 4.8388669E+02, 1.8554688E+01, 1.1526718E+00,-4.1221374E-01,-2.7633588E+00,-7.4100006E+01,-3.7950001E+01,-1.5285001E+02, 5.3285023E+01, 4.8650002E+01, 9.0603750E+04, 1.0503906E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
3984540,20,387, 8.5986322E+02, 4.9609372E+02, 3.0761717E+01, 6.1068702E-02,-1.0839695E+00,-2.6335878E+00,-7.5450005E+01,-3.7350002E+01,-1.5240001E+02, 5.3093330E+01, 4.8650002E+01, 9.0602516E+04, 1.0479492E+01, 6.4800000E-01, 0.0000000E+00, 6.1000001E-01,0,0,
3985696,20,387, 8.4130853E+02, 4.8681638E+02, 1.2207030E+01, 4.3511450E-01, 3.4351146E-01,-2.6793892E+00,-7.2000000E+01,-3.7950001E+01,-1.5360001E+02, 5.3093330E+01, 4.8650002E+01, 9.0603750E+04, 1.0491211E+01, 6.5700001E-01, 0.0000000E+00, 6.1799997E-01,0,0,
3986852,20,387, 8.6914056E+02, 4.6679684E+02, 1.4160155E+01, 7.5572521E-01,-1.1374046E+00,-2.5572519E+00,-7.3050003E+01,-3.9450001E+01,-1.5390001E+02, 5.3285023E+01, 4.8650002E+01, 9.0602703E+04, 1.0491211E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
3988007,20,387, 8.5107416E+02, 4.9023434E+02, 1.5136718E+01, 2.7709923E+00, 7.7099234E-01,-1.9465649E+00,-7.3200005E+01,-3.9300003E+01,-1.5345001E+02, 5.3189175E+01, 4.8650002E+01, 9.0603922E+04, 1.0491211E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
3989166,20,387, 8.5400385E+02, 4.9560544E+02, 1.6601563E+01, 1.9389313E+00,-1.8015267E+00,-2.2748091E+00,-7.2000000E+01,-3.8250000E+01,-1.5210001E+02, 5.2997482E+01, 4.8650002E+01, 9.0607266E+04, 1.0528320E+01, 6.5700001E-01, 0.0000000E+00, 6.1799997E-01,0,0,
3990322,20,387, 8.6767572E+02, 4.8876950E+02, 1.4648437E+01, 1.1450381E+00,-3.0229008E+00,-1.4198474E+00,-7.2150002E+01,-3.9300003E+01,-1.5480000E+02, 5.3285023E+01, 4.8660000E+01, 9.0606742E+04, 1.0479492E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
3991480,20,387, 8.5839838E+02, 4.9755856E+02, 2.3925779E+01, 2.4961832E+00,-1.6106870E+00,-3.6335878E+00,-7.3050003E+01,-3.9000000E+01,-1.5360001E+02, 5.3141254E+01, 4.8660000E+01, 9.0607094E+04, 1.0491211E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
3992636,20,387, 8.6621088E+02, 4.8437497E+02, 2.1484373E+01, 2.1221373E+00, 3.5877863E-01,-3.5267177E+00,-7.5000000E+01,-3.6600002E+01,-1.5375000E+02, 5.3332943E+01, 4.8650002E+01, 9.0602172E+04, 1.0442383E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
3993795,20,387, 8.7353510E+02, 4.8193356E+02, 1.2207030E+01, 2.1068702E+00,-2.4656489E+00,-7.6335877E-01,-7.2000000E+01,-3.7200001E+01,-1.5465001E+02, 5.3332943E+01, 4.8660000E+01, 9.0605695E+04, 1.0479492E+01, 6.4899999E-01, 0.0000000E+00, 6.1799997E-01,0,0,
3994951,20,387, 8.6816400E+02, 4.8437497E+02, 1.7089844E+01, 1.3282443E+00,-8.0916029E-01,-4.5190840E+00,-7.2750000E+01,-3.7500000E+01,-1.5495001E+02, 5.3476711E+01, 4.8660000E+01, 9.0604469E+04, 1.0455078E+01, 6.4899999E-01, 0.0000000E+00, 6.1799997E-01,0,0,
