"Timestamp (ms)","Ozone (PPB)","Air quality (VOC)","Accelerometer X (milli-g)","Accelerometer Y (milli-g)","Accelerometer Z (milli-g)","Gyroscope X (deg/s)","Gyroscope Y (deg/s)","Gyroscope Z (deg/s)","Magnetometer X (uT)","Magnetometer Y (uT)","Magnetometer Z (uT)","IMU Temperature (C)","BME280 Temperature (C)","Pressure (Pa)","Humidity (%RH)","Ultrasonic 1 (ms)","Ultrasonic 2 (ms)","Ultrasonic 3 (ms)","Vibration 1 Period (ms)","Vibration 2 Period (ms)",
665647,20,102, 6.1035152E+01,-2.7832029E+01, 9.9609369E+02,-7.0229006E-01, 2.2900763E+00,-5.4580154E+00,-8.0400002E+01,-1.5000001E-01,-6.9300003E+01, 4.5377754E+01, 4.0680000E+01, 9.0638039E+04, 1.3240234E+01, 6.3700002E-01, 0.0000000E+00, 6.4099997E-01,0,0,
666795,20,102, 6.0058590E+01,-2.0019531E+01, 9.3603510E+02, 2.5725191E+00, 1.5343511E+00, 5.5877862E+00,-8.0400002E+01,-6.7500005E+00,-6.6900002E+01, 4.5569443E+01, 4.0680000E+01, 9.0638047E+04, 1.3215820E+01, 6.3800001E-01, 0.0000000E+00, 6.7799997E-01,0,0,
667945,20,102, 1.1474609E+02, 1.1230468E+01, 9.9462885E+02,-4.3435116E+00,-1.3106871E+01, 1.8183207E+01,-7.8450005E+01,-2.8500001E+00,-7.0650002E+01, 4.5809059E+01, 4.0689999E+01, 9.0637719E+04, 1.3227539E+01, 5.4900002E-01, 0.0000000E+00, 6.7699999E-01,0,0,
669096,20,102, 1.7382811E+02,-1.6357420E+02, 1.0380859E+03, 1.5732824E+01, 1.1816793E+01,-7.8473282E+00,-8.0100006E+01,-7.5000005E+00,-7.0350006E+01, 4.5904903E+01, 4.0689999E+01, 9.0638266E+04, 1.3227539E+01, 6.0699999E-01, 0.0000000E+00, 6.7799997E-01,0,0,
670247,20,102, 7.2753906E+01, 2.2949217E+01, 1.0043945E+03, 2.3129771E+00,-9.8473281E-01, 1.1778625E+01,-7.5600006E+01,-6.3000002E+00,-6.8550003E+01, 4.6000748E+01, 4.0689999E+01, 9.0638797E+04, 1.3228516E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
671398,20,102,-2.1972654E+01, 1.8066406E+01, 1.0170898E+03, 2.9541984E+00, 4.9618322E-01,-3.8625953E+00,-7.3650002E+01,-7.5000005E+00,-6.8250000E+01, 4.5569443E+01, 4.0689999E+01, 9.0640875E+04, 1.3204102E+01, 5.9799999E-01, 0.0000000E+00, 6.7000002E-01,0,0,
672550,20,102, 3.9062498E+00, 5.5664059E+01, 1.0141601E+03, 4.2366414E+00, 4.2442746E+00,-3.6793892E+00,-7.2750000E+01,-7.3500004E+00,-6.7050003E+01, 4.5761135E+01, 4.0689999E+01, 9.0634453E+04, 1.3228516E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
673701,20,102,-2.9296873E+01,-1.0253905E+01, 1.0263672E+03, 1.6793893E-01, 4.8091602E-01, 3.0534351E-01,-7.0500000E+01,-1.0800000E+01,-6.6000000E+01, 4.5809059E+01, 4.0700001E+01, 9.0636352E+04, 1.3228516E+01, 6.2900001E-01, 0.0000000E+00, 6.7900002E-01,0,0,
674853,20,102,-1.7578125E+01, 3.2714844E+01, 1.0151367E+03, 5.6106873E+00, 4.5801528E-02, 1.6870229E+00,-6.9300003E+01,-8.2500000E+00,-6.6150002E+01, 4.5809059E+01, 4.0700001E+01, 9.0635320E+04, 1.3215820E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
676007,20,102,-3.2714844E+01, 7.0312500E+01, 1.0043945E+03, 2.8473282E+00, 1.0000000E+00,-3.4045801E+00,-6.8100006E+01,-7.8000002E+00,-6.4950005E+01, 4.6096596E+01, 4.0700001E+01, 9.0632375E+04, 1.3228516E+01, 6.3700002E-01, 0.0000000E+00, 6.7799997E-01,0,0,
677159,20,102,-1.9042969E+01,-1.8554688E+01, 1.0004882E+03, 5.7251906E-01,-1.2519084E+00,-8.9694653E+00,-6.8850006E+01,-9.6000004E+00,-6.4950005E+01, 4.6096596E+01, 4.0689999E+01, 9.0634977E+04, 1.3228516E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
678313,20,102,-1.0253905E+01, 2.7832029E+01, 1.0278320E+03, 3.4503818E+00,-3.5877862E+00,-5.7633586E+00,-7.0350006E+01,-9.0000000E+00,-6.6150002E+01, 4.5809059E+01, 4.0700001E+01, 9.0637234E+04, 1.3204102E+01, 6.3700002E-01, 0.0000000E+00, 6.7799997E-01,0,0,
679465,20,102, 3.1249998E+01, 1.2207030E+01, 1.0170898E+03, 3.0305343E+00,-3.4809160E+00,-4.4961834E+00,-7.2300003E+01,-8.8500004E+00,-6.7800003E+01, 4.5809059E+01, 4.0700001E+01, 9.0638813E+04, 1.3228516E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
680623,20,103, 4.3945313E+00, 2.5390623E+01, 1.0126953E+03, 2.8091602E+00, 1.4274809E+00,-5.2061067E+00,-7.2900002E+01,-8.7000008E+00,-6.7200005E+01, 4.6096596E+01, 4.0700001E+01, 9.0637766E+04, 1.3228516E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
681774,20,103,-2.2363280E+02,-2.0996092E+01, 1.0058593E+03, 3.1221373E+00, 7.0839696E+00, 6.3053436E+00,-7.0350006E+01,-7.2000003E+00,-6.5550003E+01, 4.5809059E+01, 4.0709999E+01, 9.0639000E+04, 1.3240234E+01, 6.3700002E-01, 0.0000000E+00, 6.6200000E-01,0,0,
