"Timestamp (ms)","Ozone (PPB)","Air quality (VOC)","Accelerometer X (milli-g)","Accelerometer Y (milli-g)","Accelerometer Z (milli-g)","Gyroscope X (deg/s)","Gyroscope Y (deg/s)","Gyroscope Z (deg/s)","Magnetometer X (uT)","Magnetometer Y (uT)","Magnetometer Z (uT)","IMU Temperature (C)","BME280 Temperature (C)","Pressure (Pa)","Humidity (%RH)","Ultrasonic 1 (ms)","Ultrasonic 2 (ms)","Ultrasonic 3 (ms)","Vibration 1 Period (ms)","Vibration 2 Period (ms)",
2432535,20,284, 8.6474603E+02, 4.5507809E+02, 2.5878904E+01, 3.5877862E+00, 1.1603054E+00,-1.9007634E+00,-7.6800003E+01,-3.8100002E+01,-1.5585001E+02, 4.9690807E+01, 4.4869999E+01, 9.0614898E+04, 1.2441406E+01, 6.3700002E-01, 0.0000000E+00, 6.7699999E-01,0,0,
2433688,20,284, 8.7792963E+02, 4.6874997E+02, 1.5624999E+01, 4.1221375E+00,-4.5038167E-01,-7.4809158E-01,-7.8150002E+01,-3.9000000E+01,-1.5465001E+02, 4.9786652E+01, 4.4869999E+01, 9.0614203E+04, 1.2441406E+01, 6.2900001E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2434845,20,284, 8.5888666E+02, 4.6337888E+02, 2.1972654E+01, 1.0381680E+00,-1.1450381E+00,-1.8091604E+00,-7.6950005E+01,-3.7500000E+01,-1.5600000E+02, 4.9499115E+01, 4.4880001E+01, 9.0616820E+04, 1.2477539E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
2436004,20,285, 8.7109369E+02, 4.7314450E+02, 3.1249998E+01, 3.2442749E+00, 1.6030535E+00,-4.5114503E+00,-7.5900002E+01,-3.8700001E+01,-1.5525000E+02, 4.9594963E+01, 4.4880001E+01, 9.0614219E+04, 1.2441406E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
2437163,20,285, 8.7255853E+02, 4.6630856E+02, 3.3203125E+01, 5.5725193E-01, 1.2213740E-01,-1.2290076E+00,-7.7250000E+01,-3.7350002E+01,-1.5555000E+02, 4.9690807E+01, 4.4889999E+01, 9.0612484E+04, 1.2429688E+01, 6.3700002E-01, 0.0000000E+00, 6.7699999E-01,0,0,
2438320,20,285, 8.7499994E+02, 4.6386716E+02, 1.7089844E+01, 5.5725193E-01,-2.3358779E+00,-2.9389312E+00,-7.7850006E+01,-3.6600002E+01,-1.5585001E+02, 4.9930420E+01, 4.4880001E+01, 9.0616836E+04, 1.2416992E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
2439478,20,285, 8.7207025E+02, 4.6777341E+02, 1.6601563E+01, 8.8549620E-01, 5.8778626E-01,-2.7862597E+00,-7.7250000E+01,-3.6600002E+01,-1.5585001E+02, 5.0026268E+01, 4.4900002E+01, 9.0616328E+04, 1.2429688E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
2440638,20,286, 8.6621088E+02, 4.6044919E+02, 1.8066406E+01, 1.9465649E+00,-1.9465649E+00,-2.6106870E+00,-7.6500000E+01,-3.7800003E+01,-1.5555000E+02, 4.9594963E+01, 4.4910000E+01, 9.0616852E+04, 1.2416992E+01, 6.2900001E-01, 0.0000000E+00, 6.1799997E-01,0,0,
2441795,20,286, 8.6669916E+02, 4.7900388E+02, 2.1972654E+01, 1.2061069E+00,-2.8625953E+00,-4.1679387E+00,-7.5900002E+01,-3.8700001E+01,-1.5525000E+02, 4.9786652E+01, 4.4900002E+01, 9.0613359E+04, 1.2429688E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
2442956,20,286, 8.7158197E+02, 4.6728513E+02, 2.0019531E+01, 3.2137403E+00,-1.3816794E+00,-1.8549619E+00,-7.6650002E+01,-3.9000000E+01,-1.5600000E+02, 5.0026268E+01, 4.4910000E+01, 9.0618258E+04, 1.2429688E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
