"Timestamp (ms)","Ozone (PPB)","Air quality (VOC)","Accelerometer X (milli-g)","Accelerometer Y (milli-g)","Accelerometer Z (milli-g)","Gyroscope X (deg/s)","Gyroscope Y (deg/s)","Gyroscope Z (deg/s)","Magnetometer X (uT)","Magnetometer Y (uT)","Magnetometer Z (uT)","IMU Temperature (C)","BME280 Temperature (C)","Pressure (Pa)","Humidity (%RH)","Ultrasonic 1 (ms)","Ultrasonic 2 (ms)","Ultrasonic 3 (ms)","Vibration 1 Period (ms)","Vibration 2 Period (ms)",
5753193,20,414, 9.2871088E+02, 4.0576169E+02, 4.8828121E+01,-2.2900764E-02, 2.8244275E-01, 1.4274809E+00,-6.3150002E+01,-1.1700001E+01,-1.3470001E+02, 5.4674786E+01, 5.0279999E+01, 9.0692438E+04, 8.9404297E+00, 6.5700001E-01, 0.0000000E+00, 6.0900003E-01,0,0,
5754350,20,414, 7.5048822E+02, 8.6816400E+02, 5.7617184E+01, 3.0687022E+00,-7.2519082E-01,-1.5648855E+00,-6.2100002E+01,-1.3200001E+01,-1.3650000E+02, 5.4722706E+01, 5.0279999E+01, 9.0692617E+04, 8.9033203E+00, 6.5600002E-01, 0.0000000E+00, 6.0900003E-01,0,0,
5755508,20,414, 8.8085931E+02, 7.8271478E+02,-1.4648436E+00, 7.0229006E-01, 5.3435113E-02,-3.1832061E+00,-6.3600002E+01,-8.7000008E+00,-1.3440001E+02, 5.4914398E+01, 5.0279999E+01, 9.0693141E+04, 8.9404297E+00, 6.4800000E-01, 0.0000000E+00, 6.0900003E-01,0,0,
5756666,20,414, 7.1337885E+02, 8.1982416E+02, 7.3242188E+01, 4.3206105E+00,-2.8396947E+00,-7.2977099E+00,-6.0750004E+01,-1.1250000E+01,-1.3470001E+02, 5.4914398E+01, 5.0279999E+01, 9.0696125E+04, 8.9033203E+00, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,1,
5757824,20,414, 7.4560541E+02, 8.9404291E+02, 2.9296873E+01, 5.0381678E-01, 3.4732823E+00, 1.3664122E+00,-6.3150002E+01,-1.2750001E+01,-1.3335001E+02, 5.4770630E+01, 5.0279999E+01, 9.0691023E+04, 8.9404297E+00, 6.5600002E-01, 0.0000000E+00, 6.1799997E-01,0,0,
5758981,20,414, 5.6542969E+02, 9.1503900E+02, 5.2246090E+01, 3.1755726E+00, 6.1832058E-01,-3.6412213E+00,-6.0000004E+01,-1.0950001E+01,-1.3335001E+02, 5.4866474E+01, 5.0279999E+01, 9.0688031E+04, 8.9033203E+00, 6.4800000E-01, 0.0000000E+00, 6.0200000E-01,0,1,
5760138,20,414, 6.0156250E+02, 4.8388669E+02,-1.0107421E+02,-5.0381678E-01,-1.8015267E+00,-3.8167939E+00,-6.4050003E+01,-1.1550000E+01,-1.3245001E+02, 5.4770630E+01, 5.0270000E+01, 9.0684891E+04, 8.9404297E+00, 6.4899999E-01, 0.0000000E+00, 6.0200000E-01,1,1,
5761299,20,414, 7.2363275E+02, 1.9580077E+02,-6.3476558E+00, 8.0763359E+00,-8.5496181E-01, 5.9847326E+00,-6.2700001E+01,-9.6000004E+00,-1.3215001E+02, 5.4770630E+01, 5.0270000E+01, 9.0686992E+04, 8.9404297E+00, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,1,0,
5762456,20,414, 8.0371088E+02, 9.3945306E+02, 7.9589844E+01, 8.0152673E-01, 1.4274809E+00, 4.9923663E+00,-6.4350006E+01,-1.2000000E+01,-1.3335001E+02, 5.4866474E+01, 5.0279999E+01, 9.0689797E+04, 8.9404297E+00, 6.4800000E-01, 0.0000000E+00, 6.1699998E-01,1,0,
5763616,20,414, 7.1044916E+02, 8.9111322E+02, 9.7656250E+00,-5.7251906E-01,-1.6641221E+00, 5.7404580E+00,-6.4500000E+01,-1.1850000E+01,-1.3140001E+02, 5.4914398E+01, 5.0279999E+01, 9.0688563E+04, 8.9404297E+00, 6.5700001E-01, 0.0000000E+00, 6.1000001E-01,1,0,
5764772,20,414, 7.2851556E+02, 5.9814453E+02,-6.1035152E+01, 2.1755726E+00, 2.0687022E+00,-3.5343511E+00,-6.1950001E+01,-1.0350000E+01,-1.3275000E+02, 5.4914398E+01, 5.0270000E+01, 9.0688734E+04, 8.9775391E+00, 6.5700001E-01, 0.0000000E+00, 6.1500001E-01,0,0,
5765933,20,414, 6.4599603E+02, 9.4628900E+02, 3.4179685E+00, 2.3206108E+00,-1.0000000E+00, 3.9694658E-01,-6.2700001E+01,-1.2600000E+01,-1.3065001E+02, 5.4962322E+01, 5.0259998E+01, 9.0690688E+04, 8.9404297E+00, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
5767091,20,414, 9.7900385E+02, 7.4365228E+02,-4.1503902E+01,-1.2519084E+00, 3.3206108E+00, 4.5114503E+00,-6.4050003E+01,-1.1100000E+01,-1.2930000E+02, 5.4962322E+01, 5.0259998E+01, 9.0692969E+04, 8.9404297E+00, 6.4899999E-01, 0.0000000E+00, 6.1699998E-01,0,0,
5768253,20,414, 5.4101563E+02, 6.8017572E+02, 1.9042969E+01, 8.9312977E-01,-1.6183206E+00, 5.4503818E+00,-6.1650002E+01,-1.1850000E+01,-1.3140001E+02, 5.4914398E+01, 5.0270000E+01, 9.0694031E+04, 8.9531250E+00, 6.4800000E-01, 0.0000000E+00, 6.0900003E-01,0,0,
5769411,20,414, 7.0117181E+02, 4.8437497E+02,-5.2734371E+01, 1.2229008E+01, 8.7175570E+00, 8.1755724E+00,-6.2100002E+01,-9.0000000E+00,-1.3050000E+02, 5.4914398E+01, 5.0279999E+01, 9.0694719E+04, 8.9277344E+00, 6.4800000E-01, 0.0000000E+00, 6.0900003E-01,0,0,
5770569,20,413, 4.1113278E+02, 2.8125000E+02, 1.6015625E+02, 4.4198475E+00,-5.2366414E+00,-1.7557251E-01,-6.4800003E+01,-1.1100000E+01,-1.2960001E+02, 5.4770630E+01, 5.0270000E+01, 9.0693328E+04, 8.9033203E+00, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
5771726,20,413, 6.6503900E+02, 6.9335931E+02, 3.0761717E+01, 8.0152673E-01, 8.4732825E-01,-2.7786260E+00,-6.2100002E+01,-1.0950001E+01,-1.3050000E+02, 5.4866474E+01, 5.0270000E+01, 9.0698609E+04, 8.9404297E+00, 6.5700001E-01, 0.0000000E+00, 6.0900003E-01,0,0,
5772884,20,413, 6.0107422E+02, 3.2324216E+02,-1.6259764E+02, 5.3969464E+00, 3.8931298E+00, 1.2977099E+00,-6.0000004E+01,-1.1250000E+01,-1.3365001E+02, 5.4770630E+01, 5.0259998E+01, 9.0693672E+04, 8.9277344E+00, 6.4800000E-01, 0.0000000E+00, 6.0100001E-01,0,0,
5774043,20,413, 6.6259760E+02, 2.6757813E+02, 1.7724608E+02, 3.0778625E+01, 4.8396945E+00,-2.5541985E+01,-6.3150002E+01,-1.2750001E+01,-1.3020001E+02, 5.4914398E+01, 5.0270000E+01, 9.0697203E+04, 8.9277344E+00, 6.5700001E-01, 0.0000000E+00, 6.0799998E-01,0,0,
5775201,20,413, 8.4667963E+02, 7.6708978E+02, 0.0000000E+00, 2.8854961E+00, 1.0381680E+00, 1.8580153E+01,-5.9850002E+01,-1.1100000E+01,-1.3065001E+02, 5.5058167E+01, 5.0270000E+01, 9.0692094E+04, 8.9404297E+00, 6.5700001E-01, 0.0000000E+00, 6.0900003E-01,0,0,
5776359,20,413,-1.3183593E+01, 3.8378903E+02,-1.3671874E+01, 5.9160304E+00,-8.3969468E-01, 7.9847326E+00,-6.3600002E+01,-1.0500000E+01,-1.3230000E+02, 5.4962322E+01, 5.0270000E+01, 9.0689453E+04, 8.9775391E+00, 6.5600002E-01, 0.0000000E+00, 6.1699998E-01,0,0,
5777516,20,413, 1.2333984E+03, 8.5693353E+02,-1.1621093E+02, 6.8702292E-01,-8.5496187E+00, 1.1145039E+00,-6.1950001E+01,-1.1550000E+01,-1.3215001E+02, 5.4722706E+01, 5.0270000E+01, 9.0692625E+04, 8.9277344E+00, 6.4899999E-01, 0.0000000E+00, 6.0200000E-01,0,0,
5778675,20,413, 5.1074216E+02, 7.1972650E+02,-3.6621094E+01, 1.7633588E+00, 2.2900763E+00,-2.8511450E+01,-6.1950001E+01,-1.2150001E+01,-1.3065001E+02, 5.4770630E+01, 5.0270000E+01, 9.0692094E+04, 8.9404297E+00, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
5779833,20,413, 8.1884760E+02, 5.9765625E+02,-1.7919920E+02,-1.9541985E+00,-4.1221374E-01, 3.5648854E+00,-6.3000004E+01,-1.3350000E+01,-1.2900000E+02, 5.4962322E+01, 5.0259998E+01, 9.0692094E+04, 8.9277344E+00, 6.5700001E-01, 0.0000000E+00, 6.1699998E-01,0,0,
5780990,20,413, 5.2392578E+02, 5.7421875E+02, 3.1884766E+02, 1.7763359E+01, 1.8519083E+01,-4.9389315E+00,-6.1950001E+01,-1.0800000E+01,-1.3005000E+02, 5.4674786E+01, 5.0270000E+01, 9.0702828E+04, 8.8906250E+00, 6.5700001E-01, 0.0000000E+00, 6.1000001E-01,0,0,
