"Timestamp (ms)","Ozone (PPB)","Air quality (VOC)","Accelerometer X (milli-g)","Accelerometer Y (milli-g)","Accelerometer Z (milli-g)","Gyroscope X (deg/s)","Gyroscope Y (deg/s)","Gyroscope Z (deg/s)","Magnetometer X (uT)","Magnetometer Y (uT)","Magnetometer Z (uT)","IMU Temperature (C)","BME280 Temperature (C)","Pressure (Pa)","Humidity (%RH)","Ultrasonic 1 (ms)","Ultrasonic 2 (ms)","Ultrasonic 3 (ms)","Vibration 1 Period (ms)","Vibration 2 Period (ms)",
444411,20,105,-1.7919920E+02,-9.9121086E+01, 9.9365228E+02, 3.9541984E+00,-3.9618320E+00,-1.0167939E+01,-2.8950001E+01,-1.1850000E+01,-7.2000000E+01, 4.5090218E+01, 4.0209999E+01, 9.0642469E+04, 1.2547852E+01, 6.3800001E-01, 0.0000000E+00, 6.7900002E-01,0,0,
445559,20,105,-1.3378906E+02,-1.0986327E+02, 1.0102538E+03, 7.4045801E-01,-2.8244275E-01, 3.3893130E+00,-3.1650002E+01,-1.5750001E+01,-7.4250000E+01, 4.5233986E+01, 4.0209999E+01, 9.0635016E+04, 1.2559570E+01, 6.3700002E-01, 0.0000000E+00, 6.7799997E-01,0,2,
446711,20,104,-1.0839843E+02,-9.2773430E+01, 9.9804681E+02, 5.2442746E+00, 4.5038166E+00,-1.1679389E+00,-3.1650002E+01,-1.3500001E+01,-7.3200005E+01, 4.5377754E+01, 4.0209999E+01, 9.0635203E+04, 1.2559570E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,2,
447862,20,104,-1.4697266E+02,-9.4238274E+01, 1.0083007E+03, 2.0305343E+00,-2.5190839E-01,-1.2900764E+01,-3.3300003E+01,-1.4850000E+01,-7.2000000E+01, 4.5233986E+01, 4.0209999E+01, 9.0636922E+04, 1.2608398E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,2,
449013,20,104,-1.4208984E+02,-1.0302734E+02, 9.9999994E+02, 2.7557251E+00,-2.1450381E+00,-9.5419848E-01,-3.3450001E+01,-1.5750001E+01,-7.1400002E+01, 4.5425674E+01, 4.0220001E+01, 9.0635922E+04, 1.2608398E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,2,
450164,20,103,-9.4726555E+01,-6.5917969E+01, 9.9267572E+02, 2.6641221E+00, 2.4580152E+00,-7.7480917E+00,-3.3150002E+01,-1.3500001E+01,-7.0800003E+01, 4.5377754E+01, 4.0220001E+01, 9.0634906E+04, 1.2632813E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,2,
451315,20,103,-1.3330078E+02,-7.8613281E+01, 1.0126953E+03, 1.5725191E+00,-8.0152673E-01,-3.1297711E-01,-3.2700001E+01,-1.4250001E+01,-7.2450005E+01, 4.5425674E+01, 4.0230000E+01, 9.0634891E+04, 1.2644531E+01, 6.3800001E-01, 0.0000000E+00, 6.7799997E-01,0,2,
452467,20,103,-1.2597655E+02,-6.6406250E+01, 1.0126953E+03,-6.2595421E-01,-3.7404580E+00, 7.5114503E+00,-2.9850000E+01,-1.0950001E+01,-7.2450005E+01, 4.5233986E+01, 4.0230000E+01, 9.0635438E+04, 1.2644531E+01, 6.3700002E-01, 0.0000000E+00, 6.7900002E-01,0,1,
453618,20,103,-1.9775389E+02, 4.5898434E+01, 9.9023431E+02, 4.3053436E+00, 1.0839695E+00, 2.0213741E+01,-2.3700001E+01,-1.9500000E+00,-7.0050003E+01, 4.5090218E+01, 4.0230000E+01, 9.0635797E+04, 1.2693359E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,2,
454772,20,103,-1.6601561E+02, 5.0781246E+01, 9.9755853E+02, 7.9389316E-01, 1.9083969E-01, 5.7847328E+01,-2.2500000E+01, 9.3000002E+00,-7.1250000E+01, 4.5425674E+01, 4.0230000E+01, 9.0633703E+04, 1.2705078E+01, 6.2900001E-01, 0.0000000E+00, 6.7799997E-01,0,1,
455924,20,102,-9.2773430E+01, 2.0556639E+02, 9.9462885E+02, 1.1297710E+00,-2.6870229E+00,-9.9236645E-02,-3.7200001E+01, 3.6450001E+01,-7.2000000E+01, 4.5425674E+01, 4.0240002E+01, 9.0634117E+04, 1.2717773E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,1,
457078,20,102,-5.0781246E+01, 1.6650389E+02, 1.0009765E+03, 4.3435116E+00,-3.8015268E+00, 4.7328246E-01,-3.8700001E+01, 3.7950001E+01,-7.2750000E+01, 4.5425674E+01, 4.0240002E+01, 9.0635844E+04, 1.2730469E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,1,
458229,20,102,-5.8105465E+01, 1.2353515E+02, 1.0063476E+03, 2.8167939E+00, 1.8549619E+00,-1.0030535E+01,-3.9750000E+01, 3.6750000E+01,-7.3050003E+01, 4.5186058E+01, 4.0240002E+01, 9.0634805E+04, 1.2754883E+01, 6.3800001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
459384,20,102,-7.8125000E+01, 1.7187498E+02, 9.7656244E+02, 2.2748091E+00,-1.3587786E+00,-4.7786260E+00,-3.6300003E+01, 3.5850002E+01,-7.3650002E+01, 4.5425674E+01, 4.0250000E+01, 9.0633953E+04, 1.2717773E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
460534,20,102,-1.7333983E+02, 1.5527344E+02, 1.0512695E+03, 1.8244275E+00, 5.8473282E+00, 1.2862596E+01,-3.6150002E+01, 3.4650002E+01,-7.4850006E+01, 4.5233986E+01, 4.0240002E+01, 9.0637750E+04, 1.2778320E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
461689,20,101,-7.2753906E+01, 2.0898436E+02, 9.8681635E+02, 2.9389312E+00,-1.8244275E+00, 8.1908398E+00,-3.7800003E+01, 3.6600002E+01,-7.3200005E+01, 4.5473598E+01, 4.0250000E+01, 9.0634672E+04, 1.2791016E+01, 6.2900001E-01, 0.0000000E+00, 6.6299999E-01,0,0,
462840,20,101,-4.7363277E+01, 1.9628905E+02, 9.7998041E+02, 1.9145039E+01, 4.0458015E-01, 7.0229006E+00,-3.9300003E+01, 3.9000000E+01,-7.4400002E+01, 4.5281906E+01, 4.0250000E+01, 9.0637281E+04, 1.2791016E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
463991,20,101, 3.9062500E+01, 3.0468750E+02, 9.5263666E+02, 3.4122138E+00,-5.7404580E+00, 2.6488550E+00,-4.8750004E+01, 4.0950001E+01,-7.8300003E+01, 4.5281906E+01, 4.0259998E+01, 9.0636586E+04, 1.2803711E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
465142,20,101, 1.3671874E+01, 2.4951170E+02, 9.8632806E+02,-4.5801528E-02, 6.3358778E-01, 3.4274809E+00,-4.9200001E+01, 4.0800003E+01,-7.5750000E+01, 4.5473598E+01, 4.0259998E+01, 9.0638313E+04, 1.2815430E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
466293,20,101,-7.8124995E+00, 2.3144530E+02, 9.8388666E+02, 5.0534353E+00, 2.9770991E-01,-3.1679389E+00,-4.9350002E+01, 4.1250000E+01,-7.4100006E+01, 4.5473598E+01, 4.0259998E+01, 9.0634000E+04, 1.2828125E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
467444,20,101,-9.2773438E+00, 2.3535155E+02, 9.7167963E+02, 1.8015267E+00,-1.9389313E+00,-3.6106870E+00,-4.8000000E+01, 4.1700001E+01,-7.6500000E+01, 4.5473598E+01, 4.0270000E+01, 9.0637141E+04, 1.2839844E+01, 6.3700002E-01, 0.0000000E+00, 6.7799997E-01,0,0,
468596,20,101,-2.8320311E+01, 2.6171875E+02, 9.7851556E+02,-6.4885497E-01,-1.1679389E+00, 1.3358779E+00,-4.5450001E+01, 4.0500000E+01,-7.5450005E+01, 4.5281906E+01, 4.0270000E+01, 9.0636453E+04, 1.2839844E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
469747,20,101,-5.2734371E+01, 2.7197266E+02, 9.8291010E+02, 1.5725191E+00, 2.6717559E-01,-7.6335877E-01,-4.5600002E+01, 4.2150002E+01,-7.6050003E+01, 4.5713211E+01, 4.0270000E+01, 9.0640258E+04, 1.2852539E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
470898,20,101,-2.9785154E+01, 2.2705077E+02, 9.8193353E+02, 3.1679389E+00,-2.0610687E-01, 1.0916030E+00,-4.6050003E+01, 4.1550003E+01,-7.6350006E+01, 4.5233986E+01, 4.0270000E+01, 9.0638180E+04, 1.2851563E+01, 6.3700002E-01, 0.0000000E+00, 6.7799997E-01,0,0,
472050,20,101,-3.9062498E+00, 2.1142577E+02, 9.7607416E+02, 2.7709923E+00, 2.6717559E-01,-2.7404580E+00,-4.6500000E+01, 4.0950001E+01,-7.8300003E+01, 4.5473598E+01, 4.0270000E+01, 9.0636797E+04, 1.2839844E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
