"Timestamp (ms)","Ozone (PPB)","Air quality (VOC)","Accelerometer X (milli-g)","Accelerometer Y (milli-g)","Accelerometer Z (milli-g)","Gyroscope X (deg/s)","Gyroscope Y (deg/s)","Gyroscope Z (deg/s)","Magnetometer X (uT)","Magnetometer Y (uT)","Magnetometer Z (uT)","IMU Temperature (C)","BME280 Temperature (C)","Pressure (Pa)","Humidity (%RH)","Ultrasonic 1 (ms)","Ultrasonic 2 (ms)","Ultrasonic 3 (ms)","Vibration 1 Period (ms)","Vibration 2 Period (ms)",
2874749,20,320, 8.5986322E+02, 5.2246094E+02, 1.5136718E+01, 8.4732825E-01,-9.0839696E-01,-1.3740458E+00,-7.8450005E+01,-3.7200001E+01,-1.5210001E+02, 5.1032646E+01, 4.6360001E+01, 9.0613492E+04, 1.1916016E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2875902,20,320, 8.6865228E+02, 4.9560544E+02, 8.3007813E+00, 2.9770991E-01, 6.1068702E-02,-2.5572519E+00,-7.7250000E+01,-3.6300003E+01,-1.5345001E+02, 5.1032646E+01, 4.6380001E+01, 9.0618227E+04, 1.1916016E+01, 6.2900001E-01, 0.0000000E+00, 6.1699998E-01,0,0,
2877060,20,320, 8.5058588E+02, 5.1123044E+02, 1.0742187E+01, 9.6183205E-01, 3.9694658E-01,-2.6946564E+00,-7.8450005E+01,-3.6750000E+01,-1.5255000E+02, 5.1032646E+01, 4.6380001E+01, 9.0621211E+04, 1.1916016E+01, 6.4899999E-01, 0.0000000E+00, 6.1699998E-01,0,0,
2878217,20,320, 8.4423822E+02, 5.0097653E+02, 2.6855467E+01, 8.1679392E-01,-3.2061067E-01,-3.3511450E+00,-7.5600006E+01,-3.7200001E+01,-1.5390001E+02, 5.1080570E+01, 4.6380001E+01, 9.0616844E+04, 1.1903320E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2879373,20,320, 8.4716791E+02, 4.8144528E+02,-9.7656244E-01, 1.5877863E+00,-2.6793892E+00,-4.4809160E+00,-7.5000000E+01,-3.5550003E+01,-1.5195001E+02, 5.1272263E+01, 4.6389999E+01, 9.0619813E+04, 1.1916016E+01, 6.4899999E-01, 0.0000000E+00, 6.1699998E-01,0,0,
2880530,20,320, 8.7109369E+02, 4.7460934E+02, 1.6113281E+01, 3.1145039E+00,-3.5496182E+00,-3.1603053E+00,-7.6800003E+01,-3.6300003E+01,-1.5165001E+02, 5.1032646E+01, 4.6389999E+01, 9.0618063E+04, 1.1904297E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2881685,20,320, 8.5839838E+02, 4.9853513E+02, 4.3945313E+00, 8.4732825E-01,-1.4274809E+00,-3.2061067E-01,-7.5450005E+01,-3.6600002E+01,-1.5300000E+02, 5.1272263E+01, 4.6400002E+01, 9.0620703E+04, 1.1904297E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2882844,20,320, 8.5205072E+02, 4.9414059E+02, 1.3671874E+01, 2.5954199E-01, 3.7175572E+00,-6.4885497E-01,-7.6350006E+01,-3.6750000E+01,-1.5255000E+02, 5.1080570E+01, 4.6400002E+01, 9.0621938E+04, 1.1879883E+01, 6.5700001E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2884000,20,320, 8.5546869E+02, 4.7021481E+02, 2.5878904E+01, 2.2137405E-01,-2.7022901E+00,-4.5648856E+00,-7.6800003E+01,-3.7050003E+01,-1.5345001E+02, 5.0984726E+01, 4.6400002E+01, 9.0621234E+04, 1.1904297E+01, 6.4899999E-01, 0.0000000E+00, 6.1699998E-01,0,0,
2885160,20,320, 8.5449213E+02, 4.9316403E+02, 2.5878904E+01, 1.9847329E+00,-7.0992368E-01,-1.0152671E+00,-7.7250000E+01,-3.4800003E+01,-1.5240001E+02, 5.1080570E+01, 4.6400002E+01, 9.0617203E+04, 1.1904297E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2886317,20,320, 8.5498041E+02, 4.9121091E+02,-1.4648436E+00,-1.7557251E-01, 0.0000000E+00,-4.1297708E+00,-7.6950005E+01,-3.7200001E+01,-1.5315001E+02, 5.1176414E+01, 4.6400002E+01, 9.0618953E+04, 1.1928711E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2887476,20,320, 8.5888666E+02, 4.9462888E+02, 8.3007813E+00, 3.2213740E+00,-5.5725193E-01, 2.0076337E+00,-7.6350006E+01,-3.7950001E+01,-1.5315001E+02, 5.1224339E+01, 4.6410000E+01, 9.0620180E+04, 1.1904297E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2888632,20,320, 8.6767572E+02, 4.8632809E+02, 1.7578125E+01, 3.2824427E-01,-3.1297710E+00, 1.2137405E+00,-7.6200005E+01,-3.6600002E+01,-1.5195001E+02, 5.1224339E+01, 4.6419998E+01, 9.0621422E+04, 1.1916992E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2889787,20,320, 8.5546869E+02, 4.8583981E+02, 7.8124995E+00, 1.8549619E+00,-7.2519082E-01,-1.6793894E+00,-7.8750000E+01,-3.6750000E+01,-1.5285001E+02, 5.1224339E+01, 4.6419998E+01, 9.0622656E+04, 1.1929688E+01, 6.5799999E-01, 0.0000000E+00, 6.1799997E-01,0,0,
2890943,20,320, 8.6083978E+02, 4.9804684E+02, 1.8554688E+01, 2.5343511E+00,-3.1984732E+00,-2.0687022E+00,-7.8150002E+01,-3.6750000E+01,-1.5180000E+02, 5.1224339E+01, 4.6419998E+01, 9.0617055E+04, 1.1892578E+01, 6.4899999E-01, 0.0000000E+00, 6.1100000E-01,0,0,
2892099,20,320, 8.4863275E+02, 4.9218747E+02, 1.2207030E+01, 3.6870229E+00, 2.1755726E+00,-1.0305344E+00,-7.6950005E+01,-3.7200001E+01,-1.5180000E+02, 5.1272263E+01, 4.6430000E+01, 9.0617219E+04, 1.1905273E+01, 6.4899999E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2893255,20,320, 8.7060541E+02, 4.7265622E+02, 6.3476558E+00, 1.4503817E-01,-2.4885497E+00,-1.5038168E+00,-7.7700005E+01,-3.6000000E+01,-1.5210001E+02, 5.1224339E+01, 4.6430000E+01, 9.0618281E+04, 1.1892578E+01, 6.5700001E-01, 0.0000000E+00, 6.1799997E-01,0,0,
2894410,20,320, 8.6767572E+02, 4.9511716E+02, 2.3925779E+01, 2.6106870E+00,-5.3893127E+00,-2.0916030E+00,-7.7250000E+01,-3.8100002E+01,-1.5060001E+02, 5.0984726E+01, 4.6430000E+01, 9.0616352E+04, 1.1879883E+01, 6.5799999E-01, 0.0000000E+00, 6.1799997E-01,0,0,
2895566,20,320, 8.5693353E+02, 4.8632809E+02, 2.7832029E+01, 1.4809160E+00, 1.9007634E+00,-3.1755726E+00,-7.5450005E+01,-3.6600002E+01,-1.5510001E+02, 5.1368107E+01, 4.6430000E+01, 9.0619156E+04, 1.1855469E+01, 6.3700002E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2896722,20,320, 8.5400385E+02, 4.8583981E+02, 1.0742187E+01, 7.6335877E-01,-1.8244275E+00,-4.7862597E+00,-7.6800003E+01,-3.8100002E+01,-1.5345001E+02, 5.0984726E+01, 4.6439999E+01, 9.0616719E+04, 1.1892578E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2897878,20,320, 8.7792963E+02, 4.7119138E+02, 1.4648437E+01, 7.4045801E-01,-2.8549619E+00,-2.4198472E+00,-7.6350006E+01,-3.6750000E+01,-1.5315001E+02, 5.1368107E+01, 4.6439999E+01, 9.0620906E+04, 1.1892578E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2899034,20,320, 8.6865228E+02, 4.6337888E+02, 7.8124995E+00, 2.5877862E+00, 1.4503817E-01,-3.0152671E+00,-7.7250000E+01,-3.5850002E+01,-1.5165001E+02, 5.1224339E+01, 4.6450001E+01, 9.0620039E+04, 1.1880859E+01, 6.4899999E-01, 0.0000000E+00, 6.1799997E-01,0,0,
2900190,20,320, 8.6621088E+02, 4.8779294E+02, 2.1972654E+01, 2.9083970E+00,-1.2900764E+00,-3.6870229E+00,-7.8450005E+01,-3.6450001E+01,-1.5285001E+02, 5.1224339E+01, 4.6439999E+01, 9.0617234E+04, 1.1880859E+01, 6.4899999E-01, 0.0000000E+00, 6.1799997E-01,0,0,
2901346,20,321, 8.6132806E+02, 4.8730466E+02,-3.4179685E+00, 1.8015267E+00,-3.5877863E-01,-2.5801528E+00,-7.7700005E+01,-3.6450001E+01,-1.5360001E+02, 5.1272263E+01, 4.6450001E+01, 9.0617938E+04, 1.1917969E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2902501,20,321, 8.5156244E+02, 4.9316403E+02, 7.3242183E+00, 1.5114504E+00, 9.0839696E-01,-1.8931298E+00,-7.6950005E+01,-3.6450001E+01,-1.5180000E+02, 5.1368107E+01, 4.6450001E+01, 9.0617406E+04, 1.1880859E+01, 6.5700001E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2903657,20,321, 8.5888666E+02, 4.9560544E+02, 1.0253905E+01, 1.4961832E+00, 1.0534351E+00,-1.3816794E+00,-7.6200005E+01,-3.7800003E+01,-1.5240001E+02, 5.1032646E+01, 4.6459999E+01, 9.0617586E+04, 1.1906250E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2904813,20,321, 8.4667963E+02, 4.8291013E+02, 7.8124995E+00, 2.1526718E+00, 8.0916029E-01,-3.7175572E+00,-7.6950005E+01,-3.6750000E+01,-1.5360001E+02, 5.1176414E+01, 4.6459999E+01, 9.0616547E+04, 1.1880859E+01, 6.4899999E-01, 0.0000000E+00, 6.1699998E-01,0,0,
2905969,20,321, 8.6767572E+02, 4.9707028E+02, 1.7089844E+01, 2.0687022E+00,-2.7633588E+00,-1.4961832E+00,-7.7550003E+01,-3.7050003E+01,-1.5270001E+02, 5.1080570E+01, 4.6459999E+01, 9.0617953E+04, 1.1880859E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2907125,20,321, 8.6376947E+02, 4.7656247E+02, 2.5878904E+01, 1.7480916E+00, 1.7022901E+00,-2.1679389E+00,-7.7250000E+01,-3.5550003E+01,-1.5345001E+02, 5.1272263E+01, 4.6470001E+01, 9.0617453E+04, 1.1844727E+01, 6.4899999E-01, 0.0000000E+00, 6.1799997E-01,0,0,
2908281,20,321, 8.5937494E+02, 4.8779294E+02, 2.2949217E+01, 2.1221373E+00,-1.7480916E+00,-9.1603053E-01,-7.7250000E+01,-3.7350002E+01,-1.5240001E+02, 5.1368107E+01, 4.6470001E+01, 9.0618328E+04, 1.1880859E+01, 6.5700001E-01, 0.0000000E+00, 6.0900003E-01,0,0,
2909436,20,321, 8.6914056E+02, 5.0097653E+02, 1.8066406E+01, 2.4732823E+00, 1.8244275E+00, 3.3587787E-01,-7.7250000E+01,-3.6600002E+01,-1.5300000E+02, 5.1080570E+01, 4.6490002E+01, 9.0621484E+04, 1.1869141E+01, 6.5700001E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2910592,20,321, 8.7353510E+02, 4.9121091E+02, 1.4160155E+01, 2.4656489E+00, 2.9770991E-01,-1.7786260E+00,-7.6200005E+01,-3.5850002E+01,-1.5195001E+02, 5.1224339E+01, 4.6480000E+01, 9.0620250E+04, 1.1893555E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2911747,20,321, 8.4960931E+02, 4.7656247E+02, 1.9042969E+01,-5.3435117E-01,-3.0610688E+00, 3.8931298E-01,-7.7400002E+01,-3.7500000E+01,-1.5075000E+02, 5.1416031E+01, 4.6490002E+01, 9.0623070E+04, 1.1869141E+01, 6.4899999E-01, 0.0000000E+00, 6.1799997E-01,0,0,
2912904,20,321, 8.5546869E+02, 5.0390622E+02, 1.5624999E+01, 3.1832061E+00,-6.4885497E-01,-3.4427481E+00,-7.6950005E+01,-3.6750000E+01,-1.5315001E+02, 5.0984726E+01, 4.6490002E+01, 9.0621156E+04, 1.1857422E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
2914060,20,321, 8.5400385E+02, 4.6728513E+02,-4.8828125E+00, 7.1755725E-01,-3.6641222E-01,-1.8396946E+00,-7.8150002E+01,-3.6750000E+01,-1.5315001E+02, 5.1368107E+01, 4.6500000E+01, 9.0621313E+04, 1.1881836E+01, 6.4899999E-01, 0.0000000E+00, 6.1000001E-01,0,0,
