"Timestamp (ms)","Ozone (PPB)","Air quality (VOC)","Accelerometer X (milli-g)","Accelerometer Y (milli-g)","Accelerometer Z (milli-g)","Gyroscope X (deg/s)","Gyroscope Y (deg/s)","Gyroscope Z (deg/s)","Magnetometer X (uT)","Magnetometer Y (uT)","Magnetometer Z (uT)","IMU Temperature (C)","BME280 Temperature (C)","Pressure (Pa)","Humidity (%RH)","Ultrasonic 1 (ms)","Ultrasonic 2 (ms)","Ultrasonic 3 (ms)","Vibration 1 Period (ms)","Vibration 2 Period (ms)",
1328249,20,105, 1.4599609E+02, 9.8486322E+02,-1.1718749E+01, 1.7862595E+00,-1.5648855E+00,-3.0152671E+00,-3.2250000E+01, 5.0250004E+01,-9.9450005E+01, 4.6767517E+01, 4.1639999E+01, 9.0634281E+04, 1.3194336E+01, 6.2900001E-01, 0.0000000E+00, 6.7799997E-01,0,0,
1329399,20,105, 1.5478516E+02, 9.7509760E+02,-1.4648436E+00,-7.6335877E-02,-8.2442749E-01,-3.2824427E-01,-3.4950001E+01, 4.9650002E+01,-9.7800003E+01, 4.6623749E+01, 4.1639999E+01, 9.0634984E+04, 1.3158203E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
1330553,20,105, 1.3964844E+02, 9.9023431E+02,-3.4179685E+00, 5.1145041E-01, 3.9694658E-01,-3.3206108E+00,-3.3750000E+01, 5.1150002E+01,-9.9300003E+01, 4.6767517E+01, 4.1639999E+01, 9.0632203E+04, 1.3194336E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
1331707,20,105, 1.4746094E+02, 9.8486322E+02,-9.7656244E-01, 2.8702290E+00,-3.5877863E-01,-2.0916030E+00,-3.4650002E+01, 4.8000000E+01,-9.8700005E+01, 4.6815437E+01, 4.1639999E+01, 9.0633078E+04, 1.3158203E+01, 6.2900001E-01, 0.0000000E+00, 6.7699999E-01,0,0,
1332861,20,105, 1.3378906E+02, 9.8046869E+02, 7.8124995E+00, 2.1297710E+00,-1.0458015E+00,-2.6946564E+00,-3.4650002E+01, 5.1000004E+01,-9.9000008E+01, 4.6815437E+01, 4.1639999E+01, 9.0632734E+04, 1.3194336E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
1334016,20,105, 1.4941406E+02, 9.7607416E+02,-4.8828125E+00, 2.1984732E+00,-5.1145041E-01,-4.1832061E+00,-3.3750000E+01, 4.8900002E+01,-9.8550003E+01, 4.6815437E+01, 4.1639999E+01, 9.0632211E+04, 1.3194336E+01, 6.3000000E-01, 0.0000000E+00, 6.7000002E-01,0,0,
1335170,20,105, 1.4062500E+02, 9.8388666E+02,-8.3007813E+00, 2.4427481E+00,-1.1526718E+00,-4.6870227E+00,-3.5400002E+01, 4.9500004E+01,-9.8700005E+01, 4.6671669E+01, 4.1639999E+01, 9.0633078E+04, 1.3206055E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
1336328,20,105, 1.4648438E+02, 9.9267572E+02,-5.3710933E+00, 6.7938930E-01, 2.0152671E+00,-3.0839694E+00,-3.3600002E+01, 5.2500004E+01,-9.7350006E+01, 4.6815437E+01, 4.1650002E+01, 9.0632914E+04, 1.3194336E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
1337481,20,105, 1.5917969E+02, 9.8144525E+02,-9.7656244E-01, 2.9541984E+00,-4.4885497E+00,-1.9160305E+00,-3.4350002E+01, 5.0250004E+01,-9.8700005E+01, 4.6863358E+01, 4.1650002E+01, 9.0632047E+04, 1.3182617E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
1338638,20,105, 1.4355469E+02, 9.7900385E+02, 4.8828122E-01, 1.7175573E+00,-1.3358779E+00,-5.6488550E-01,-3.5100002E+01, 5.0550003E+01,-9.6900002E+01, 4.6479980E+01, 4.1650002E+01, 9.0632766E+04, 1.3182617E+01, 6.3800001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
1339793,20,105, 1.3769531E+02, 9.9169916E+02, 4.8828125E+00, 1.6183206E+00,-1.6335878E+00,-2.1297710E+00,-3.3300003E+01, 4.9500004E+01,-9.9450005E+01, 4.6767517E+01, 4.1650002E+01, 9.0633109E+04, 1.3207031E+01, 6.3000000E-01, 0.0000000E+00, 6.7799997E-01,0,0,
1340950,20,105, 1.4160156E+02, 9.7656244E+02,-4.8828122E-01, 2.6717559E-01,-2.2748091E+00,-3.9770992E+00,-3.3450001E+01, 4.8900002E+01,-9.8550003E+01, 4.6479980E+01, 4.1650002E+01, 9.0632922E+04, 1.3194336E+01, 6.3800001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
1342104,20,105, 1.3867188E+02, 9.9121088E+02, 3.9062498E+00,-1.3206106E+00, 2.0076337E+00,-3.6488550E+00,-3.4200001E+01, 5.0400002E+01,-9.8250008E+01, 4.6815437E+01, 4.1650002E+01, 9.0631531E+04, 1.3207031E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
1343257,20,105, 1.5136719E+02, 9.9658197E+02,-2.9296873E+00, 1.2137405E+00, 1.9618320E+00,-7.5572521E-01,-3.5250000E+01, 5.0100002E+01,-9.7500008E+01, 4.6959206E+01, 4.1650002E+01, 9.0635195E+04, 1.3194336E+01, 6.3700002E-01, 0.0000000E+00, 6.7799997E-01,0,0,
1344411,20,105, 1.5673828E+02, 9.9707025E+02,-3.9062498E+00, 4.2977099E+00,-5.7251906E-01,-7.1755725E-01,-3.3750000E+01, 5.0850002E+01,-9.9600006E+01, 4.6815437E+01, 4.1660000E+01, 9.0631031E+04, 1.3194336E+01, 6.3800001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
1345564,20,105, 1.5820313E+02, 9.8388666E+02,-3.9062498E+00, 2.1068702E+00,-4.2900763E+00,-2.0610688E+00,-3.4650002E+01, 5.1750004E+01,-9.8700005E+01, 4.6815437E+01, 4.1660000E+01, 9.0630344E+04, 1.3207031E+01, 6.3700002E-01, 0.0000000E+00, 6.6900003E-01,0,0,
1346717,20,105, 1.3134766E+02, 9.8535150E+02,-9.7656244E-01, 5.1145041E-01,-1.2900764E+00,-3.1297710E+00,-3.4200001E+01, 5.1150002E+01,-9.8850006E+01, 4.6815437E+01, 4.1660000E+01, 9.0632406E+04, 1.3194336E+01, 6.2900001E-01, 0.0000000E+00, 6.6900003E-01,0,0,
1347871,20,105, 1.4843750E+02, 9.8144525E+02, 5.3710933E+00, 1.5496184E+00, 1.5343511E+00,-2.6412213E+00,-3.3600002E+01, 4.9500004E+01,-9.7950005E+01, 4.6767517E+01, 4.1660000E+01, 9.0629125E+04, 1.3194336E+01, 6.2900001E-01, 0.0000000E+00, 6.7000002E-01,0,0,
